Source,Target,Type,Id,Label,timeset,Weight,action
176,334,Directed,3308,text_reply,,3,text_reply
334,176,Directed,3309,text_reply,,1,text_reply
477,239,Directed,3311,text_reply,,3,text_reply
239,477,Directed,3312,text_reply,,5,text_reply
239,76,Directed,3314,text_reply,,1,text_reply
334,225,Directed,3315,text_reply,,4,text_reply
89,97,Directed,3316,text_reply,,1,text_reply
89,276,Directed,3319,text_reply,,1,text_reply
176,465,Directed,3323,text_reply,,3,text_reply
181,465,Directed,3324,text_reply,,3,text_reply
276,176,Directed,3326,text_reply,,1,text_reply
465,176,Directed,3327,text_reply,,1,text_reply
465,181,Directed,3330,text_reply,,1,text_reply
163,181,Directed,3335,text_reply,,1,text_reply
176,163,Directed,3336,text_reply,,1,text_reply
224,334,Directed,3337,text_reply,,1,text_reply
176,249,Directed,3339,text_reply,,1,text_reply
477,249,Directed,3340,text_reply,,1,text_reply
317,204,Directed,3341,text_reply,,1,text_reply
334,477,Directed,3342,text_reply,,1,text_reply
132,464,Directed,3343,invite_members,,1,invite_members
204,249,Directed,3345,text_reply,,1,text_reply
54,101,Directed,3346,text_reply,,1,text_reply
190,54,Directed,3347,text_reply,,1,text_reply
1,277,Directed,3348,text_reply,,1,text_reply
277,1,Directed,3349,text_reply,,1,text_reply
440,364,Directed,3350,invite_members,,1,invite_members
476,1,Directed,3352,text_reply,,1,text_reply
279,476,Directed,3353,text_reply,,1,text_reply
476,279,Directed,3354,text_reply,,1,text_reply
380,435,Directed,3355,text_reply,,2,text_reply
415,435,Directed,3356,text_reply,,1,text_reply
122,435,Directed,3357,text_reply,,2,text_reply
435,380,Directed,3359,text_reply,,1,text_reply
485,207,Directed,3361,invite_members,,1,invite_members
5,279,Directed,3362,text_reply,,1,text_reply
75,300,Directed,3363,text_reply,,1,text_reply
465,435,Directed,3364,text_reply,,5,text_reply
54,465,Directed,3369,text_reply,,2,text_reply
89,176,Directed,3370,text_reply,,1,text_reply
465,54,Directed,3371,text_reply,,2,text_reply
54,300,Directed,3372,text_reply,,1,text_reply
239,300,Directed,3373,text_reply,,12,text_reply
5,344,Directed,3375,text_reply,,1,text_reply
300,239,Directed,3376,text_reply,,5,text_reply
300,344,Directed,3377,text_reply,,6,text_reply
344,300,Directed,3378,text_reply,,4,text_reply
5,300,Directed,3382,text_reply,,1,text_reply
403,62,Directed,3387,text_reply,,1,text_reply
319,344,Directed,3388,text_reply,,1,text_reply
444,344,Directed,3389,text_reply,,1,text_reply
344,239,Directed,3395,text_reply,,2,text_reply
80,405,Directed,3397,text_reply,,1,text_reply
89,405,Directed,3398,text_reply,,1,text_reply
477,276,Directed,3400,text_reply,,1,text_reply
453,350,Directed,3401,invite_members,,1,invite_members
344,262,Directed,3402,text_reply,,1,text_reply
262,344,Directed,3403,text_reply,,1,text_reply
181,307,Directed,3404,text_reply,,1,text_reply
181,503,Directed,3408,text_reply,,1,text_reply
54,5,Directed,3410,text_reply,,2,text_reply
54,54,Directed,3411,text_reply,,2,text_reply
418,276,Directed,3416,text_reply,,1,text_reply
276,418,Directed,3417,text_reply,,2,text_reply
176,250,Directed,3427,text_reply,,1,text_reply
181,250,Directed,3428,text_reply,,1,text_reply
273,250,Directed,3429,text_reply,,1,text_reply
181,273,Directed,3430,text_reply,,5,text_reply
54,503,Directed,3431,text_reply,,1,text_reply
304,503,Directed,3432,text_reply,,1,text_reply
34,54,Directed,3433,text_reply,,1,text_reply
503,181,Directed,3438,text_reply,,1,text_reply
181,340,Directed,3439,text_reply,,6,text_reply
459,340,Directed,3440,text_reply,,1,text_reply
340,459,Directed,3441,text_reply,,1,text_reply
503,503,Directed,3445,text_reply,,1,text_reply
238,503,Directed,3446,text_reply,,1,text_reply
80,300,Directed,3447,text_reply,,2,text_reply
176,80,Directed,3448,text_reply,,1,text_reply
5,5,Directed,3449,text_reply,,3,text_reply
110,5,Directed,3450,text_reply,,1,text_reply
5,110,Directed,3451,text_reply,,1,text_reply
110,54,Directed,3454,text_reply,,1,text_reply
54,9,Directed,3455,text_reply,,1,text_reply
9,54,Directed,3456,text_reply,,1,text_reply
239,54,Directed,3457,text_reply,,1,text_reply
262,239,Directed,3458,text_reply,,2,text_reply
239,262,Directed,3459,text_reply,,1,text_reply
82,239,Directed,3460,text_reply,,2,text_reply
239,82,Directed,3461,text_reply,,2,text_reply
239,220,Directed,3462,text_reply,,1,text_reply
5,82,Directed,3464,text_reply,,1,text_reply
262,181,Directed,3465,text_reply,,2,text_reply
176,300,Directed,3467,text_reply,,4,text_reply
300,176,Directed,3468,text_reply,,1,text_reply
262,5,Directed,3470,text_reply,,1,text_reply
176,9,Directed,3473,text_reply,,1,text_reply
262,9,Directed,3474,text_reply,,2,text_reply
340,9,Directed,3475,text_reply,,1,text_reply
